strong,12000,1,6,0.000423
strong,12000,2,6,0.000222
strong,12000,3,6,0.000151
strong,12000,4,6,0.000123
strong,12000,5,6,0.000112
strong,12000,6,6,0.000096
strong,12000,7,6,0.000091
strong,12000,8,6,0.000083
strong,12000,9,6,0.000081
strong,12000,10,6,0.000081
strong,12000,11,6,0.000075
strong,12000,12,6,0.000075
weak,1200,1,6,0.000051
weak,2400,2,6,0.007882
weak,3600,3,6,0.000056
weak,4800,4,6,0.000071
weak,6000,5,6,0.000071
weak,7200,6,6,0.000069
weak,8400,7,6,0.000072
weak,9600,8,6,0.000062
weak,10800,9,6,0.000075
weak,12000,10,6,0.000070
weak,13200,11,6,0.000078
weak,14400,12,6,0.000168
strong,18238420,1,6,0.625744
strong,18238420,2,6,0.313415
strong,18238420,3,6,0.208676
strong,18238420,4,6,0.156548
strong,18238420,5,6,0.125321
strong,18238420,6,6,0.107955
strong,18238420,7,6,0.089582
strong,18238420,8,6,0.078440
strong,18238420,9,6,0.069715
strong,18238420,10,6,0.062793
strong,18238420,11,6,0.057071
strong,18238420,12,6,0.052458
weak,1823842,1,6,0.062604
weak,3647684,2,6,0.062609
weak,5471526,3,6,0.062645
weak,7295368,4,6,0.062641
weak,9119210,5,6,0.062811
weak,10943052,6,6,0.062813
weak,12766894,7,6,0.062847
weak,14590736,8,6,0.062878
weak,16414578,9,6,0.062886
weak,18238420,10,6,0.062851
weak,20062262,11,6,0.064868
weak,21886104,12,6,0.062855
strong,27720000000,1,6,950.861387
strong,27720000000,2,6,475.370050
strong,27720000000,3,6,317.274281
strong,27720000000,4,6,237.734792
strong,27720000000,5,6,190.187416
strong,27720000000,6,6,158.513716
strong,27720000000,7,6,140.407098
strong,27720000000,8,6,118.909490
strong,27720000000,9,6,105.752894
strong,27720000000,10,6,95.147919
strong,27720000000,11,6,86.504049
strong,27720000000,12,6,79.322377
weak,2772000000,1,6,95.068783
weak,5544000000,2,6,95.074831
weak,8316000000,3,6,95.080471
weak,11088000000,4,6,95.192617
weak,13860000000,5,6,97.478751
weak,16632000000,6,6,95.113712
weak,19404000000,7,6,95.138229
weak,22176000000,8,6,95.140626
weak,24948000000,9,6,98.303332
weak,27720000000,10,6,95.145812
weak,30492000000,11,6,95.151441
weak,33264000000,12,6,98.334063
