strong,12000,1,11,0.000425
strong,12000,2,11,0.000221
strong,12000,3,11,0.000155
strong,12000,4,11,0.000157
strong,12000,5,11,0.000104
strong,12000,6,11,0.000106
strong,12000,7,11,0.000091
strong,12000,8,11,0.000076
strong,12000,9,11,0.000077
strong,12000,10,11,0.000079
strong,12000,11,11,0.000079
strong,12000,12,11,0.000075
weak,1200,1,11,0.000055
weak,2400,2,11,0.000059
weak,3600,3,11,0.000060
weak,4800,4,11,0.000059
weak,6000,5,11,0.000065
weak,7200,6,11,0.000067
weak,8400,7,11,0.000067
weak,9600,8,11,0.000076
weak,10800,9,11,0.000067
weak,12000,10,11,0.000083
weak,13200,11,11,0.000091
weak,14400,12,11,0.000111
strong,18238420,1,11,0.627027
strong,18238420,2,11,0.314023
strong,18238420,3,11,0.209098
strong,18238420,4,11,0.156847
strong,18238420,5,11,0.125590
strong,18238420,6,11,0.108051
strong,18238420,7,11,0.089789
strong,18238420,8,11,0.081098
strong,18238420,9,11,0.069787
strong,18238420,10,11,0.064882
strong,18238420,11,11,0.057118
strong,18238420,12,11,0.052479
weak,1823842,1,11,0.062730
weak,3647684,2,11,0.062794
weak,5471526,3,11,0.062786
weak,7295368,4,11,0.062798
weak,9119210,5,11,0.062934
weak,10943052,6,11,0.071511
weak,12766894,7,11,0.062930
weak,14590736,8,11,0.062882
weak,16414578,9,11,0.062868
weak,18238420,10,11,0.062829
weak,20062262,11,11,0.062961
weak,21886104,12,11,0.062938
strong,27720000000,1,11,952.900569
strong,27720000000,2,11,477.027413
strong,27720000000,3,11,317.753460
strong,27720000000,4,11,238.351219
strong,27720000000,5,11,190.648507
strong,27720000000,6,11,158.758692
strong,27720000000,7,11,136.087329
strong,27720000000,8,11,119.080037
strong,27720000000,9,11,105.979715
strong,27720000000,10,11,95.313878
strong,27720000000,11,11,89.520057
strong,27720000000,12,11,82.059066
weak,2772000000,1,11,95.214912
weak,5544000000,2,11,95.336184
weak,8316000000,3,11,95.304555
weak,11088000000,4,11,95.306408
weak,13860000000,5,11,95.315905
weak,16632000000,6,11,95.311278
weak,19404000000,7,11,95.316852
weak,22176000000,8,11,95.320605
weak,24948000000,9,11,95.374038
weak,27720000000,10,11,95.343204
weak,30492000000,11,11,98.497446
weak,33264000000,12,11,97.740093
